CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C74894	Albumin/globulin ratio (A:G ratio)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (A:G)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (A?G)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (AG RATIO)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (AG Ratio)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (AG ratio)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (AG)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (AG-R)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (AGR)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (AL/G)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (ALB/GLOB)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (A_G)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (A_R)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (Alb/Glob)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (Albumin/Globulins)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (RA/G)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (SA/SG)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (a/g ratio)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (a/g)	RELATED	VX
C67154	C74894	Albumin/globulin ratio (a/g2)	EXACT	VX
C67154	C74894	Albumin/globulin ratio (calculated)	RELATED	VX
C67154	C74894	Albumin/globulin ratioA/G	EXACT	VX
C67154	C74894	Albumin/globulin ratio_ (a/g ratio)	EXACT	VX
C67154	C74894	Albumin/globulin ration (AG RATIO)	RELATED	VX
C67154	C74894	Albumin/globulin ratios	RELATED	VX
C67154	C74894	Albumin/globulin ratios (A/G)	EXACT	VX
C67154	C74894	Albumin/globulin ratios (AG RATIO)	EXACT	VX
C67154	C74894	Albumin/globulin ratios (AGR)	EXACT	VX
C67154	C74894	Albumin/globulin(AG)	EXACT	VX
C67154	C74894	Albumin/globulin-quotient	RELATED	VX
C67154	C74894	Albumin/globulins	EXACT	VX
C67154	C74894	Albumin/globulins (A/G)	RELATED	VX
C67154	C74894	Albumin/globulins (A_G)	RELATED	VX
C67154	C74894	Albumin/globulins ratio	EXACT	VX
C67154	C74894	Albumin/globulins ratio (A/G ratio)	EXACT	VX
C67154	C74894	Albumin/globulins ratio (A/G)	RELATED	VX
C67154	C74894	Albumin/globulins ratio (AG-R)	EXACT	VX
C67154	C74894	Albumin/globulins ratio (AGR)	EXACT	VX
C67154	C74894	Albumin/globulins ratio (ALB/GLOB)	EXACT	VX
C67154	C74894	Albumin/globulins ratio (A_G)	RELATED	VX
C67154	C74894	Albumin/globulins ration (AG ratio)	EXACT	VX
C67154	C74894	Albumin/immunoglobulin ratio (A/IG)	EXACT	VX
C67154	C74894	Albumin/immunoglobulins ratio (A/IG)	EXACT	VX
C67154	C74894	Albumin/qlobulin ratio	EXACT	VX
C67154	C74894	Albumin: globulin ratio	EXACT	VX
C67154	C74894	Albumin: globulin ratio (Ratio A:G)	EXACT	VX
C67154	C74894	Albumin: globulin ration (ratio A:G)	EXACT	VX
C67154	C74894	Albumin:Globulin ratio	RELATED	VX
C67154	C74894	Albumin:globulin ratio (A:G)	RELATED	VX
C67154	C74894	Albumin:globulin ratio (AGR)	RELATED	VX
C67154	C74894	Albumin:globuliun ratio (A/G)	RELATED	VX
C67154	C74894	Albuminlglobulin ratio	RELATED	VX
C67154	C74894	Globulin albumin	EXACT	VX
C67154	C74894	Plasma albumin/Globulin ratio	NARROW	VX
C67154	C74894	Protein electrophoresis and determination of albumin/globulin ratio (A/G)	RELATED	VX
C67154	C74894	Quotient albumin/globulin	EXACT	VX
C67154	C74894	Quotient albumin/globulin (A/G)	EXACT	VX
C67154	C74894	Relative albumin/globulin-quotient	RELATED	VX
C67154	C74894	S-Albumin/globulin ratios (S-A/G)	NARROW	VX
C67154	C74894	S-albumin per globulin (S-A/G)	NARROW	VX
C67154	C74894	S-albumin, mass per globulin  (S-A/G)	NARROW	VX
C67154	C74894	S-albumin, mass per globulin (S-A/G)	NARROW	VX
C67154	C74894	S-albumin, mass per globulin, mass, (S-A/G)	NARROW	VX
C67154	C74894	S-albumin/globulin	NARROW	VX
C67154	C74894	Serum albumin/globulin ratio	RELATED	VX
C67154	C74894	Serum albumin/serum globulin ratio	RELATED	VX
C67154	C74894	albumin/globulin	EXACT	VX
C67154	C74895	VITA	EXACT	SEND
C67154	C74896	VITB1	EXACT	SEND
C67154	C74897	VITB17	EXACT	SEND
C67154	C74898	VITB2	EXACT	SEND
C67154	C74899	VITB3	EXACT	SEND
C67154	C74900	VITB5	EXACT	SEND
C67154	C74901	VITB6	EXACT	SEND
C67154	C74902	VITB7	EXACT	SEND
C67154	C74903	VITC	EXACT	SEND
C67154	C74904	VITD2	EXACT	SEND
C67154	C74905	VITD3	EXACT	SEND
C67154	C74906	VITE	EXACT	SEND
C67154	C74907	VITK	EXACT	SEND
C67154	C74910	LYMMCELY	EXACT	SEND
C67154	C74911	PLSMCELY	EXACT	SEND
C67154	C74912	CYACIDU	EXACT	SEND
C67154	C74912	Crystals -urate (URAT. CR)	RELATED	VX
C67154	C74913	ADSDNA	EXACT	SEND
C67154	C74916	ANA	EXACT	SEND
C67154	C75346	CAFFEINE	EXACT	SEND
C67154	C75348	METHAMPH	EXACT	SEND
C67154	C75350	BNZLCGN	EXACT	SEND
C67154	C75352	BUPREN	EXACT	SEND
C67154	C75354	LSD	EXACT	SEND
C67154	C75359	MDMA	EXACT	SEND
C67154	C75368	PHNBRBTL	EXACT	SEND
C67154	C75912	Plasma relative viscosity ratio	RELATED	VX
C67154	C75912	Relative viscosity ratio	RELATED	VX
C67154	C75912	VISC	EXACT	SEND
C67154	C78139	DRUGSCR	EXACT	SEND
C67154	C79089	CA125AG	EXACT	SEND
C67154	C79433	Alpha GST	EXACT	VX
C67154	C79433	Alpha-GST	EXACT	VX
C67154	C79433	Alpha-GST/sample	RELATED	VX
C67154	C79433	GSTAL	EXACT	SEND
C67154	C79433	Glutathione S-transferase-alpha (aGST)	EXACT	VX
C67154	C79433	RAT ALPHA-GST	NARROW	VX
C67154	C79433	Urine aGST	NARROW	VX
C67154	C79433	Urine alpha glutathione S transferase	NARROW	VX
C67154	C79433	Urine alpha gst	NARROW	VX
C67154	C79433	aGST	EXACT	VX
C67154	C79433	aGST in urine collected	NARROW	VX
C67154	C79434	CRTRONE	EXACT	SEND
C67154	C79434	Corticosteron (SCOT)	EXACT	VX
C67154	C79434	Corticosterone	EXACT	MedDRA
C67154	C79434	Corticosterone	EXACT	VX
C67154	C79434	Corticosterone (CTCON)	EXACT	VX
C67154	C79434	Plasma corticosterone (MCOT)	NARROW	VX
C67154	C79434	Plasma corticosterone (NCOT)	NARROW	VX
C67154	C79435	GSTCREAT	EXACT	SEND
C67154	C79436	MGB	EXACT	SEND
C67154	C79436	Myoglobin	EXACT	VX
C67154	C79436	Myoglobin (MYO)	EXACT	VX
C67154	C79436	Myoglobin - rat	NARROW	VX
C67154	C79436	Myoglobin blood	EXACT	MedDRA
C67154	C79437	5 Nucleotidase (5NT)	EXACT	VX
C67154	C79437	5 nucleotidase	EXACT	VX
C67154	C79437	5' Nucleotidase	RELATED	VX
C67154	C79437	5' Nucleotidase (5'ND)	EXACT	VX
C67154	C79437	5' nucleotidase	RELATED	VX
C67154	C79437	5'-NT	RELATED	VX
C67154	C79437	5'-Nucleotidase	RELATED	VX
C67154	C79437	5'-nucleotidase (5 ND)	EXACT	VX
C67154	C79437	5'NT	RELATED	VX
C67154	C79437	5'NT activity	RELATED	VX
C67154	C79437	5'NT value	RELATED	VX
C67154	C79437	5'Nucleotidase	EXACT	VX
C67154	C79437	5'Nucleotidase (5NUC)	EXACT	VX
C67154	C79437	5'nucleotidase	EXACT	MedDRA
C67154	C79437	5NT	EXACT	VX
C67154	C79437	5Nucleotidase	EXACT	VX
C67154	C79437	5Nucleotidase (5NT)	EXACT	VX
C67154	C79437	NCTD5P	EXACT	SEND
C67154	C79437	S-5-ND	NARROW	VX
C67154	C79438	ALP/Creatinine Ratio	EXACT	VX
C67154	C79438	ALPCREAT	EXACT	SEND
C67154	C79438	Alkaline phosphatase/creatinine ratio	EXACT	VX
C67154	C79438	Urine ALP/ creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine ALP/Creatinine Ratio	NARROW	VX
C67154	C79438	Urine ALP/Creatinine Ratio (UALPC)	NARROW	VX
C67154	C79438	Urine ALP/Creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine ALP/creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine Alkaline phosphatase/creatine ratio (AP/C)	NARROW	VX
C67154	C79438	Urine alkaline phosphatase/creatinine ratio	NARROW	VX
C67154	C79438	Urine alkaline phosphatase/creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine alp/Creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine alp/creatinine ratio (UALPC)	NARROW	VX
C67154	C79438	Urine alp/creatinine ratio(UALPC)	NARROW	VX
C67154	C79439	CACREAT	EXACT	SEND
C67154	C79439	CALCIUM/CREATININE	EXACT	VX
C67154	C79439	Calcium/creatinine excretion	NARROW	VX
C67154	C79440	CHLORIDE/CREATININE	EXACT	VX
C67154	C79440	CLCREAT	EXACT	SEND
C67154	C79440	Chloride/creat ratio	EXACT	VX
C67154	C79440	Chloride/creatinine	EXACT	VX
C67154	C79440	Chloride/creatinine ratio	EXACT	VX
C67154	C79440	Chlorides/creatinine ratio	EXACT	VX
C67154	C79440	Cl:Crea	EXACT	VX
C67154	C79440	Cl:Crea ratio	EXACT	VX
C67154	C79440	Urinary chloride/creatinine ratio (ClC-R)	NARROW	VX
C67154	C79440	Urine Chloride/Creat Ratio	NARROW	VX
C67154	C79440	Urine chloride/Creat ratio (UCLC Ratio)	NARROW	VX
C67154	C79440	Urine chloride/Creat ratio (UCLC ratio)	NARROW	VX
C67154	C79440	Urine chloride/Creat ratio (UCLC)	NARROW	VX
C67154	C79440	Urine chloride/Creatinine ratio (ClC-R)	NARROW	VX
C67154	C79440	Urine chloride/creat ratio	NARROW	VX
C67154	C79440	Urine chloride/creat ratio (UCLC Ratio)	NARROW	VX
C67154	C79440	Urine chloride/creat ratio (UCLC ratio)	NARROW	VX
C67154	C79440	Urine chloride/creat ratio (UCLC)	NARROW	VX
C67154	C79440	Urine chloride/creat ratio(UCLC)	NARROW	VX
C67154	C79440	Urine chloride/creatinine ratio	NARROW	VX
C67154	C79440	Urine chloride/creatinine ratio (UCLC)	NARROW	VX
C67154	C79440	Urine chloride/creatinine ratio(UCLC)	NARROW	VX
C67154	C79440	Urine shloride/creatinine ratio(UCLC)	RELATED	VX
C67154	C79441	CKMBCK	EXACT	SEND
C67154	C79442	CKMMCK	EXACT	SEND
C67154	C79443	DPD	EXACT	SEND
C67154	C79444	DPDCREAT	EXACT	SEND
C67154	C79445	EPIN	EXACT	SEND
C67154	C79446	Alanine aminopeptidase per mmol creatinine (AAP/CREA)	NARROW	VX
C67154	C79446	G-glutamyl transaminase/creatinine	EXACT	VX
C67154	C79446	G-glutamyl transferase/creatinine	EXACT	VX
C67154	C79446	GAMMA GLUTAMYLTRANSFERASE/CREATININE	EXACT	VX
C67154	C79446	GGT/Creatinine Ratio	EXACT	VX
C67154	C79446	GGT/creatinine ratio	EXACT	VX
C67154	C79446	GGTCREAT	EXACT	SEND
C67154	C79446	Gamma glutamyl transferase/creatinine ratio	EXACT	VX
C67154	C79446	Gamma glutamyltransferase to urinary creatinine ratio (GGT/CREA )	RELATED	VX
C67154	C79446	Gamma-Glutamyltransferase per mmol creatinine (GGT/CREA)	NARROW	VX
C67154	C79446	Gamma-Glutamyltransferase/creatinine (GGT/CREA)	EXACT	VX
C67154	C79446	Gamma-glutamyl transferase per creatinine (GGT/CREA)	EXACT	VX
C67154	C79446	Gamma-glutamyltransferase per mmol creatinine	NARROW	VX
C67154	C79446	Gamma-glutamyltransferase per mmol creatinine (GGT/CREA)	NARROW	VX
C67154	C79446	Gamma-glutamyltransferase/creatinine	EXACT	VX
C67154	C79446	Urine GGT/ creatinine ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine GGT/Creatinine Ratio	NARROW	VX
C67154	C79446	Urine GGT/Creatinine ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine GGT/creatinine ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine GGT/creatinine ratio(UGGTC)	NARROW	VX
C67154	C79446	Urine Gamma glutamyl transferase/creatine ratio (GG/C)	NARROW	VX
C67154	C79446	Urine g-glutamyl transferase/Creatinine Ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine g-glutamyl transferase/creatinine ratio	NARROW	VX
C67154	C79446	Urine g-glutamyl transferase/creatinine ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine ggt/creatinine Ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine ggt/creatinine ratio (UGGTC)	NARROW	VX
C67154	C79446	Urine ggt/creatinine ratio(UGGTC)	NARROW	VX
C67154	C79446	gamma-Glutamyltransferase per mmol creatinine (GGT/CREA)	NARROW	VX
C67154	C79447	GLUCCRT	EXACT	SEND
C67154	C79447	GLUCOSE/CREATININE	EXACT	VX
C67154	C79447	Glu/Cre	EXACT	VX
C67154	C79447	Glu/Creatinine ratio (GlC-R)	EXACT	VX
C67154	C79447	Glu:Crea ratio	EXACT	VX
C67154	C79447	Glucose / creatinine ratio	EXACT	VX
C67154	C79447	Glucose normalized normalisation to creatinine levels	EXACT	VX
C67154	C79447	Glucose output (adjusted for volume)	NARROW	VX
C67154	C79447	Glucose/Creatinine	EXACT	VX
C67154	C79447	Glucose/creatinine	EXACT	VX
C67154	C79447	Glucose/creatinine ratio	EXACT	VX
C67154	C79447	Glucose/creatinine ratio (GlC-R)	EXACT	VX
C67154	C79447	Glucose/¿reatinine	RELATED	VX
C67154	C79447	U.glucose/u.creatinine ratio	NARROW	VX
C67154	C79447	Urine Glucose/Creatinine Ratio	NARROW	VX
C67154	C79447	Urine Glucose/Creatinine Ratio (UGLUC)	NARROW	VX
C67154	C79447	Urine glucose creatinine ratio	RELATED	VX
C67154	C79447	Urine glucose/Creatinine ratio (UGLUC Ratio)	NARROW	VX
C67154	C79447	Urine glucose/Creatinine ratio (UGLUC)	NARROW	VX
C67154	C79447	Urine glucose/creatinine	NARROW	VX
C67154	C79447	Urine glucose/creatinine Ratio (UGLUC)	NARROW	VX
C67154	C79447	Urine glucose/creatinine Ratio (UGLUC) 6h	NARROW	VX
C67154	C79447	Urine glucose/creatinine ratio	EXACT	VX
C67154	C79447	Urine glucose/creatinine ratio (UGLUC Ratio)	RELATED	VX
C67154	C79447	Urine glucose/creatinine ratio (UGLUC ratio)	NARROW	VX
C67154	C79447	Urine glucose/creatinine ratio (UGLUC)	EXACT	VX
C67154	C79447	Urine glucose/creatinine ratio (UNAG)	NARROW	VX
C67154	C79447	Urine glucose/creatinine ratio(UGLUC)	NARROW	VX
C67154	C79447	Urineglucose/creatinine ratio	RELATED	VX
C67154	C79448	Enzymes glutamate-dehydrogenase(GLDH)	RELATED	VX
C67154	C79448	GDLH	EXACT	VX
C67154	C79448	GLD	EXACT	VX
C67154	C79448	GLDH	EXACT	SEND
C67154	C79448	GLDH	RELATED	VX
C67154	C79448	Glitamate dehydrogenase	EXACT	VX
C67154	C79448	Glutamat dehydrogenase	EXACT	VX
C67154	C79448	Glutamat dehydrogenase (GGT)	EXACT	VX
C67154	C79448	Glutamate  dehydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamate Dehydrogenase	EXACT	VX
C67154	C79448	Glutamate Dehydrogenase (GDH)	EXACT	VX
C67154	C79448	Glutamate Dehydrogenase (GDLH)	EXACT	VX
C67154	C79448	Glutamate Dehydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamate dehrdrogenase	EXACT	VX
C67154	C79448	Glutamate dehydragenase (GLDH)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase	EXACT	MedDRA
C67154	C79448	Glutamate dehydrogenase	EXACT	VX
C67154	C79448	Glutamate dehydrogenase  (GLDH)	RELATED	VX
C67154	C79448	Glutamate dehydrogenase % of Control	NARROW	VX
C67154	C79448	Glutamate dehydrogenase (G.L.D.)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (G.L.D.H)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (G.L.D.H.)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (GDH)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (GDH/GLDH)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (GDLH)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (GLD)	RELATED	VX
C67154	C79448	Glutamate dehydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamate dehydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamate dehydrogenase (GLDH), maximal	RELATED	VX
C67154	C79448	Glutamate dehydrogenase (GLDH), minimal	RELATED	VX
C67154	C79448	Glutamate dehydrogenase (GLGH)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (NGLD)	EXACT	VX
C67154	C79448	Glutamate dehydrogenase (maximal individual values)	NARROW	VX
C67154	C79448	Glutamate dehydrogenase pre-test	RELATED	VX
C67154	C79448	Glutamate dehyrdogenase (GLD)	EXACT	VX
C67154	C79448	Glutamate deshydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamate deshydrogenase (LDH)	RELATED	VX
C67154	C79448	Glutamate-deshydrogenase (GLDH)	EXACT	VX
C67154	C79448	Glutamic dehydrogenase (GLDH)	RELATED	VX
C67154	C79448	Glutamyl dehydrogenase (GLDH)	EXACT	VX
C67154	C79448	Glutathione dehydrogenase	EXACT	VX
C67154	C79448	Plasma glutamate dehydrogenase (PGDH)	NARROW	VX
C67154	C79448	S-GLD	NARROW	VX
C67154	C79448	S-glutamate dehydrogenase (S-GLDH)	NARROW	VX
C67154	C79448	Serum GLD activity	NARROW	VX
C67154	C79449	LDH/Creatinine (LDHC)	EXACT	VX
C67154	C79449	LDH/Creatinine Ratio	EXACT	VX
C67154	C79449	LDH/creatinine ratio	EXACT	VX
C67154	C79449	LDH:Crea ratio	EXACT	VX
C67154	C79449	LDHCREAT	EXACT	SEND
C67154	C79449	Lactat dehydrogenase/creatinin	EXACT	VX
C67154	C79449	Lactat dehydrogenase/creatinine	EXACT	VX
C67154	C79449	Lactate dehydrogenase per creatinine (LDH/CREA)	EXACT	VX
C67154	C79449	Lactate dehydrogenase per mmol creatinine	EXACT	VX
C67154	C79449	Lactate dehydrogenase per mmol creatinine (LDH/CREA)	RELATED	VX
C67154	C79449	Lactate dehydrogenase/creatinine	EXACT	VX
C67154	C79449	Lactate dehydrogenase/creatinine (LDH/CREA)	EXACT	VX
C67154	C79449	Lactate dehydrogenase/creatinine ratio	EXACT	VX
C67154	C79449	Urine LDH/Creatinine Ratio	NARROW	VX
C67154	C79449	Urine LDH/Creatinine Ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine LDH/Creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine LDH/creatinine ratio	NARROW	VX
C67154	C79449	Urine LDH/creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine LDH/creatinine ratio(ULDHC)	NARROW	VX
C67154	C79449	Urine lactate dehydrogenase/creatinine ratio	NARROW	VX
C67154	C79449	Urine lactate dehydrogenase/creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine ldh/creatinine ratio (ULDHC)	NARROW	VX
C67154	C79449	Urine ldh/creatinine ratio(ULDHC)	NARROW	VX
C67154	C79450	LACTICAC	EXACT	SEND
C67154	C79450	Lactat	RELATED	VX
C67154	C79450	Lactate	RELATED	VX
C67154	C79450	Lactate (LAC)	EXACT	VX
C67154	C79450	Lactate (LAC) (12h)	NARROW	VX
C67154	C79450	Lactate (LAC) (1h)	NARROW	VX
C67154	C79450	Lactate (LAC) (3h)	NARROW	VX
C67154	C79450	Lactate (LAC) (6h)	NARROW	VX
C67154	C79451	LDH1LDH	EXACT	SEND
C67154	C79452	LDH2LDH	EXACT	SEND
C67154	C79453	LDH3LDH	EXACT	SEND
C67154	C79454	LDH4LDH	EXACT	SEND
C67154	C79455	LDH5LDH	EXACT	SEND
C67154	C79456	MGCREAT	EXACT	SEND
C67154	C79457	GSTMU	EXACT	SEND
C67154	C79457	GSTYb1	RELATED	VX
C67154	C79457	GSTYb1 in urine collected	NARROW	VX
C67154	C79457	Microsomal glutathione S-transferase (mGST)	EXACT	VX
C67154	C79457	Mu GST	EXACT	VX
C67154	C79457	Mu-GST	EXACT	VX
C67154	C79457	Mu-GST/sample	RELATED	VX
C67154	C79457	RAT MU-GST	NARROW	VX
C67154	C79457	Urine GSTYb1	NARROW	VX
C67154	C79457	Urine Mu glutathione S transferase	NARROW	VX
C67154	C79457	Urine Mu glutathione S transferase/sample	NARROW	VX
C67154	C79457	Urine mu gst	EXACT	VX
C67154	C79458	GSTMUCRT	EXACT	SEND
C67154	C79458	GSTYb1/creatinine ratio	NARROW	VX
C67154	C79459	Excreted NAG (NAG*Vol)	NARROW	VX
C67154	C79459	N-Acetyl glucosaminase	EXACT	VX
C67154	C79459	N-Acetyl-Glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetyl-Glucosaminidase per sampling period  (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetyl-Glucosaminidase per sampling period (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetyl-glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetyl-glucosaminidase per sampling period (NAG*VOL)	RELATED	VX
C67154	C79459	N-Acetylglucaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosamidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-Acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acethylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl (UNAG)	NARROW	VX
C67154	C79459	N-acetyl Glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl glucoaminidase	EXACT	VX
C67154	C79459	N-acetyl glucoaminidase/sample	RELATED	VX
C67154	C79459	N-acetyl glucosamidase	EXACT	VX
C67154	C79459	N-acetyl glucosaminase	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acetyl glucosaminidase per sample	EXACT	VX
C67154	C79459	N-acetyl glucosaminidase per sample (USNG)	NARROW	VX
C67154	C79459	N-acetyl glucosaminidase*volume	RELATED	VX
C67154	C79459	N-acetyl glucosaminidase/sample (USNG)	RELATED	VX
C67154	C79459	N-acetyl-?-glucosaminidase (NAG)	RELATED	VX
C67154	C79459	N-acetyl-N-acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetyl-beta-glucosaminidase (UNAG)	NARROW	VX
C67154	C79459	N-acetyl-glucosamine (NAG)	EXACT	VX
C67154	C79459	N-acetyl-glucosaminidase	EXACT	VX
C67154	C79459	N-acetyl-glucosaminidase (Nag)	EXACT	VX
C67154	C79459	N-acetyl-¿-glucosaminidase (NAG)	RELATED	VX
C67154	C79459	N-acetylglucaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetylglucosaminidase	EXACT	VX
C67154	C79459	N-acetylglucosaminidase (NAG)	EXACT	VX
C67154	C79459	N-acetylglucoseaminidase (NAG)	NARROW	VX
C67154	C79459	NAG	EXACT	VX
C67154	C79459	NAG	EXACT	SEND
C67154	C79459	NAG  per sampling period	RELATED	VX
C67154	C79459	Urine N-Acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine N-Acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine N-acetyl glucosaminidase	NARROW	VX
C67154	C79459	Urine N-acetyl glucosaminidase/sample	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidas	RELATED	VX
C67154	C79459	Urine N-acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine N-acetylglucosaminidase excreted	RELATED	VX
C67154	C79459	Urine n-acetylglucosaminidase	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase (UNAG)	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase(UNAG)	NARROW	VX
C67154	C79459	Urine n-acetylglucosaminidase/period	RELATED	VX
C67154	C79460	N-ACETYL-ß-GLUCOSAMINIDASE/CREATININE	EXACT	VX
C67154	C79460	N-Acetyl-Glucosaminidase per mmol creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetyl-Glucosaminidase/creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetyl-glucosaminidase per mmol creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-Acetylglucosaminidase/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl glucosamine/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl glucosaminidase/creatinine	EXACT	VX
C67154	C79460	N-acetyl glucosaminidase/creatinine (UCNG)	NARROW	VX
C67154	C79460	N-acetyl-b-D-glucosamidase/creatinine ratio	EXACT	VX
C67154	C79460	N-acetyl-beta-D-glucosaminidase/creatinine ratio (NC-R)	EXACT	VX
C67154	C79460	N-acetyl-glucosaminidase  per mmol creatinine	EXACT	VX
C67154	C79460	N-acetyl-glucosaminidase per mmol creatinine	EXACT	VX
C67154	C79460	N-acetyl-{beta}-D-glucosaminidase/creatinine	EXACT	VX
C67154	C79460	N-acetylglucosaminidase per creatinine (NAG/CREA)	EXACT	VX
C67154	C79460	N-acetylglucosaminidase/creatinine ratio	EXACT	VX
C67154	C79460	NAG./CREAT.	EXACT	VX
C67154	C79460	NAG/CREAT	EXACT	VX
C67154	C79460	NAG/Creat	EXACT	VX
C67154	C79460	NAG/Creatinine	EXACT	VX
C67154	C79460	NAG/Creatinine (NGCR)	EXACT	VX
C67154	C79460	NAG/Creatinine Ratio	EXACT	VX
C67154	C79460	NAG/Creatinine ratio	EXACT	VX
C67154	C79460	NAG/Creatinine ratio (NC-R)	EXACT	VX
C67154	C79460	NAG/creatinine ratio	EXACT	VX
C67154	C79460	NAG:Crea ratio	EXACT	VX
C67154	C79460	NAGCREAT	EXACT	SEND
C67154	C79460	Nag/creatinine ratio	EXACT	VX
C67154	C79460	Urine N-Acetylglucosaminidase/creatinine ratio	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatine ratio	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatine ratio(NG/C)	NARROW	VX
C67154	C79460	Urine N-acetylglucosaminidase/creatinine ratio	NARROW	VX
C67154	C79460	Urine NAG/Creatinine Ratio	NARROW	VX
C67154	C79460	Urine NAG/Creatinine Ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/Creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine raio	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio  (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio (NAG/Crea)	RELATED	VX
C67154	C79460	Urine NAG/creatinine ratio (UNAGC)	NARROW	VX
C67154	C79460	Urine NAG/creatinine ratio(UNAGC)	NARROW	VX
C67154	C79460	Urine n-acetylglucosaminidase/creatinine ratio	NARROW	VX
